IMO.Number,predicted.kg.CO2.per.nm,TEU.predicted.kg.CO2.per.nm
8847569,125.3292429,NA
8847571,383.4708266,NA
8847595,461.6689094,NA
8847820,373.0622813,NA
8847832,390.44812,NA
8847882,118.9858716,NA
8847959,138.6566837,NA
8848020,121.157145,NA
8848214,373.2234131,NA
8848238,378.870414,NA
8848264,102.2445598,NA
8848276,105.6216555,NA
8848288,373.2339576,NA
8848290,379.1291603,NA
8848305,114.7784851,NA
8848317,117.4160281,NA
8848329,267.8313307,NA
8848331,116.0849225,NA
8848367,106.8875417,NA
8848379,378.3456836,NA
8848381,370.6498496,NA
8848408,106.9388992,NA
8848410,273.3959927,NA
8848422,191.8694736,NA
8848434,116.2313191,NA
8848563,115.2613089,NA
8848575,100.1255632,NA
8848599,115.5442029,NA
8848604,131.2586632,NA
8848616,374.6352701,NA
8848628,112.5388099,NA
8848745,130.0399595,NA
8848783,126.4478391,NA
8848941,129.6167186,NA
8848965,104.9458247,NA
8849311,374.6352701,NA
8849323,371.8608731,NA
8849335,371.8608731,NA
8849347,371.8608731,NA
8849359,115.3723111,NA
8849361,150.1063282,NA
8849373,118.3860384,NA
8849385,115.7484953,NA
8849397,119.8811543,NA
8849426,376.283832,NA
8849438,378.6599235,NA
8849452,378.6599235,NA
8849476,372.7558544,NA
8849488,370.7649342,NA
8849490,370.7649342,NA
8849517,117.4160281,NA
8849531,374.6352701,NA
8849555,371.8608731,NA
8849567,371.8608731,NA
8849579,371.8608731,NA
8849581,371.8608731,NA
8849593,101.2346571,NA
8849610,149.3412676,NA
8849634,353.7447793,NA
8849646,114.2140596,NA
8849660,121.8513004,NA
8849787,374.9445643,NA
8849799,109.8412199,NA
8850499,114.6518671,NA
8850554,118.6265285,NA
8850566,118.6265285,NA
8850578,373.8517933,NA
8850621,121.67104,NA
8850657,120.7044146,NA
8850671,122.506591,NA
8850683,118.6265285,NA
8850695,382.6990067,NA
8850798,117.9321432,NA
8850827,370.6498496,NA
8850839,369.8477117,NA
8850841,115.3971816,NA
8850853,102.5257627,NA
8850865,107.1165374,NA
8850889,101.9086184,NA
8850891,371.8608731,NA
8850906,89.46909529,NA
8850918,114.3990245,NA
8851015,363.0494813,NA
8851027,382.7589607,NA
8851039,386.9807635,NA
8851041,376.4598303,NA
8851053,363.6718263,NA
8851065,378.581999,NA
8851077,376.4598303,NA
8851089,371.7761999,NA
8851118,371.6460857,NA
8851120,377.2497447,NA
8851144,372.4504808,NA
8851156,373.6592472,NA
8851168,378.3456836,NA
8851170,376.1263028,NA
8851182,376.4598303,NA
8851209,376.4283911,NA
8851211,377.5557691,NA
8851235,383.6240204,NA
8851247,376.4598303,NA
8851259,377.5557691,NA
8851261,378.3392459,NA
8851273,374.9445643,NA
8851285,370.7649342,NA
8851297,377.5557691,NA
8851302,373.6592472,NA
8851314,373.8955626,NA
8851338,373.6592472,NA
8851376,372.5633083,NA
8851390,137.0975298,NA
8851405,134.1753273,NA
8851417,373.6592472,NA
8851429,376.3325221,NA
8851431,375.5426077,NA
8851481,377.0318051,NA
8851493,372.4504808,NA
8851508,373.8955626,NA
8851534,371.6460857,NA
8851546,272.4815653,NA
8851558,272.4815653,NA
8851649,114.2442978,NA
8851687,373.6592472,NA
8851728,118.8688622,NA
8851730,372.4482236,NA
8851766,377.5557691,NA
8851778,118.8221003,NA
8851883,370.7649342,NA
8851900,118.7312352,NA
8851924,118.9081312,NA
8851936,124.3444871,NA
8851948,124.3444871,NA
8851950,124.3444871,NA
8851962,136.0037718,NA
8851974,131.7849018,NA
8851986,384.6330713,NA
8851998,384.0080326,NA
8852019,378.3392459,NA
8852021,115.3723111,NA
8852033,134.8673186,NA
8852045,102.0451157,NA
8852071,139.8715835,NA
8852083,136.0348636,NA
8852095,120.9873086,NA
8852100,122.7653451,NA
8852124,192.6026641,NA
8852148,104.3044431,NA
8852186,130.937918,NA
8852203,116.6029832,NA
8852215,133.5407801,NA
8852318,373.7213103,NA
8852497,376.4598303,NA
8852576,371.6460857,NA
8852590,166.3838004,NA
8852710,372.5633083,NA
8852722,375.7423699,NA
8852746,124.3444871,NA
8852784,101.0205579,NA
8852813,99.94883777,NA
8852825,131.6298016,NA
8852837,130.2322522,NA
8853166,116.3657219,NA
8853556,377.5557691,NA
8853568,378.1781142,NA
8853570,129.6167186,NA
8853582,129.6167186,NA
8853594,126.9791755,NA
8853609,147.1602367,NA
8853623,372.6443499,NA
8853635,372.6443499,NA
8853647,372.6443499,NA
8853659,372.6443499,NA
8853661,372.6443499,NA
8853673,135.5371829,NA
8853685,116.6029832,NA
8853697,115.5207655,NA
8853714,147.1602367,NA
8853738,115.3971816,NA
8853740,116.2313191,NA
8853752,115.3971816,NA
8853776,110.4294399,NA
8853790,115.2613089,NA
8853805,115.2613089,NA
8853831,139.794267,NA
8853867,115.3971816,NA
8853879,115.2613089,NA
8853881,378.2325259,NA
8853908,378.3019362,NA
8853910,372.7558544,NA
8853922,372.4399363,NA
8853946,386.0487332,NA
8853960,378.3456836,NA
8853996,369.8477117,NA
8854005,116.2313191,NA
8854017,116.2313191,NA
8854029,371.8608731,NA
8854031,102.5256289,NA
8854043,102.6177617,NA
8854055,134.9848726,NA
8854067,132.5593229,NA
8854079,115.2613089,NA
8854093,115.5442029,NA
8854110,102.38989,NA
8854122,115.5442029,NA
8854134,101.2215021,NA
8854146,371.8608731,NA
8854172,372.4399363,NA
8854196,372.4399363,NA
8854225,371.8608731,NA
8854938,116.1282342,NA
8855176,122.5242771,NA
8855425,115.3723111,NA
8855463,102.1911856,NA
8856261,99.11288418,NA
8856467,118.6698711,NA
8856493,196.9503189,NA
8856534,121.8513004,NA
8856546,118.9081312,NA
8856625,118.9858716,NA
8856637,118.9858716,NA
8856649,116.2313191,NA
8856728,373.6592472,NA
8856845,371.8608731,NA
8856857,377.3067854,NA
8856962,142.3343867,NA
8856974,114.5446118,NA
8856986,374.9323338,NA
8857045,139.4772262,NA
8857071,135.4536813,NA
8857083,118.9858716,NA
8857095,103.8590452,NA
8857100,375.728041,NA
8857112,118.6698711,NA
8857124,118.6698711,NA
8857136,118.6698711,NA
8857148,118.6698711,NA
8857150,281.5209047,NA
8857174,136.8096745,NA
8857186,375.728041,NA
8857198,375.728041,NA
8857203,114.6538593,NA
8857215,374.7522794,NA
8857227,374.7522794,NA
8857239,375.7158106,NA
8857253,102.4342258,NA
8857265,110.5937488,NA
8857423,381.4763263,NA
8857435,372.8728638,NA
8857447,118.6698711,NA
8857459,119.7930239,NA
8857473,374.7522794,NA
8857502,376.7482406,NA
8857514,390.7576755,NA
8857526,390.7576755,NA
8857576,182.488725,NA
8857588,118.9858716,NA
8857590,374.9166529,NA
8857605,118.8688622,NA
8857629,129.2374681,NA
8857643,120.7044146,NA
8857655,105.400382,NA
8857667,280.246218,NA
8857681,130.0200123,NA
8857693,137.0975298,NA
8857772,89.12965487,NA
8857813,378.3392459,NA
8857837,122.4157259,NA
8857863,129.7337279,NA
8857916,130.2981534,NA
8857928,125.9454603,NA
8857954,136.2215068,NA
8857978,102.9019877,NA
8857992,129.2374681,NA
8858001,129.0470442,NA
8858013,128.3960158,NA
8858087,128.2110906,NA
8858099,127.5600622,NA
8858104,130.2981534,NA
8858130,128.3960158,NA
8858154,103.4150195,NA
8858166,378.3456836,NA
8858178,372.4399363,NA
8858269,103.0703116,NA
8858295,374.7522794,NA
8858300,372.8728638,NA
8858386,117.7377202,NA
8858439,129.4221304,NA
8858441,377.0318051,NA
8858453,376.4598303,NA
8858489,112.4147568,NA
8858506,104.7832069,NA
8858635,368.9027827,NA
8858659,368.9027827,NA
8858673,133.1277734,NA
8858697,112.1827302,NA
8858702,93.34739356,NA
8858740,212.6509798,NA
8858752,371.8608731,NA
8858776,108.0390436,NA
8858790,374.442724,NA
8858805,378.3392459,NA
8858829,122.506591,NA
8858831,376.283832,NA
8858843,121.8904011,NA
8858855,110.4095237,NA
8858879,115.2613089,NA
8858881,124.9811551,NA
8858893,370.6498496,NA
8858908,103.4858288,NA
8858910,114.6968835,NA
8858922,116.2313191,NA
8858934,100.1699046,NA
8858946,378.2325259,NA
8858958,132.1152972,NA
8858972,116.2313191,NA
8858984,115.2613089,NA
8858996,102.4342313,NA
8859005,133.0853074,NA
8859017,115.3971816,NA
8859029,103.4858288,NA
8859031,360.1603886,NA
8859043,116.2313191,NA
8859055,100.1255632,NA
8859067,100.1255632,NA
8859079,115.2613089,NA
8859081,102.38989,NA
8859093,115.5442029,NA
8859108,116.2313191,NA
8859122,113.6904674,NA
8859134,116.2313191,NA
8859146,105.2705042,NA
8859158,117.898852,NA
8859184,191.3132637,NA
8859196,135.9548828,NA
8859201,133.7469592,NA
8859213,358.4653801,NA
8859225,133.7469592,NA
8859237,381.9945077,NA
8859249,135.9548828,NA
8859251,116.2313191,NA
8859263,116.2313191,NA
8859275,135.9548828,NA
8859287,135.9548828,NA
8859328,92.89215742,NA
8859342,123.4618769,NA
8859354,114.7784851,NA
8859378,100.1699046,NA
8859380,116.2313191,NA
8859392,100.1255632,NA
8859407,115.5442029,NA
8859419,111.3138055,NA
8859421,371.5015267,NA
8859433,100.9386081,NA
8859445,373.9077068,NA
8859457,115.3971816,NA
8859469,101.2215021,NA
8859471,119.7758679,NA
8859483,370.7649342,NA
8859495,100.1699046,NA
8859500,363.2121956,NA
8859512,115.5442029,NA
8859524,133.0853074,NA
8859536,116.2313191,NA
8859548,115.2613089,NA
8859562,101.2215021,NA
8859574,102.9986382,NA
8859586,115.5442029,NA
8859598,122.506591,NA
8859603,115.6794469,NA
8859615,122.506591,NA
8859677,117.898852,NA
8859689,112.867029,NA
8859691,376.3447456,NA
8859718,134.3084395,NA
8859720,374.442724,NA
8859744,372.7829174,NA
8859756,124.3457377,NA
8859770,113.8863438,NA
8859859,131.5538871,NA
8859952,124.3457377,NA
8859964,370.7649342,NA
8860028,102.2634181,NA
8860030,98.55036351,NA
8860042,115.061379,NA
8860066,205.5418954,161.7946319
8860133,133.2670724,NA
8860224,124.2697251,NA
8860248,126.3377404,NA
8860250,115.6794469,NA
8860262,120.7044146,NA
8860274,120.7952797,NA
8860406,369.9987216,NA
8860420,377.0318051,NA
8860432,164.68675,NA
8860444,175.17764,NA
8860494,520.3906242,NA
8860509,114.6173533,NA
8860511,348.0320402,NA
8860535,370.7649342,NA
8860602,120.7952797,NA
8860717,372.6443499,NA
8860729,370.7821984,NA
8860767,370.7649342,NA
8860793,373.6592472,NA
8860808,108.0093998,NA
8860822,125.2497524,NA
8860834,514.6254805,NA
8860846,369.3705476,NA
8860872,372.4504808,NA
8860884,117.7792091,NA
8860925,355.0713459,NA
8860975,271.2527912,NA
8860987,373.8517933,NA
8861008,116.1757876,NA
8861022,377.5557691,NA
8861034,128.5864397,NA
8861058,96.59511659,NA
8861101,118.0158613,NA
8861199,348.2028165,NA
8861216,379.1291603,NA
8861228,525.9946003,NA
8861230,525.9946003,NA
8861242,374.4206002,NA
8861254,373.4448386,NA
8861266,337.1091675,NA
8861280,368.3646491,NA
8861307,373.4448386,NA
8861319,372.7321674,NA
8861321,370.7412472,NA
8861412,196.9503189,NA
8861448,191.3132637,NA
8861498,135.0477064,NA
8861503,279.8743992,NA
8861515,372.5633083,NA
8861527,382.03205,NA
8861539,379.4586805,NA
8861541,381.3417278,NA
8861565,117.898852,NA
8861577,118.0158613,NA
8861606,118.8688622,NA
8861618,118.4597586,NA
8861620,250.5293007,NA
8861632,369.9987216,NA
8861670,361.9535424,NA
8861682,101.8296879,NA
8861694,377.3985059,NA
8861711,363.832958,NA
8861735,183.1788608,NA
8861785,372.6443499,NA
8861797,371.8608731,NA
8861840,373.5570319,NA
8861888,360.1200232,NA
8862014,124.3457377,NA
8862026,388.6497459,NA
8862038,94.60735265,NA
8862129,378.3392459,NA
8862193,120.7952797,NA
8862246,196.9503189,NA
8862258,116.6473246,NA
8862260,372.4482236,NA
8862284,129.5552991,NA
8862296,116.0032785,NA
8862325,102.8546274,NA
8862337,120.7952797,NA
8862387,373.5700034,NA
8862399,104.5283558,NA
8862428,193.535606,NA
8862466,373.2339576,NA
8862478,120.2810576,NA
8862507,100.3577591,NA
8862521,120.8069461,NA
8862533,376.4598303,NA
8862545,118.9081312,NA
8862569,376.4598303,NA
8862636,116.6577743,NA
8862662,377.1087328,NA
8862674,375.728041,NA
8862686,373.1352831,NA
8862698,265.7724093,NA
8862703,89.12965487,NA
8862777,109.3139704,NA
8862791,137.0975298,NA
8862820,133.9912956,NA
8862832,118.8688622,NA
8862856,112.4346914,NA
8862870,372.4399363,NA
8862894,104.2563052,NA
8862909,109.7726693,NA
8862911,193.2757058,NA
8862923,101.5467939,NA
8862935,123.7768815,NA
8862959,120.7952797,NA
8862961,377.5557691,NA
8862973,378.3392459,NA
8862985,122.6986198,NA
8863006,131.9753566,NA
8863018,125.9454603,NA
8863020,108.0376945,NA
8863032,380.2625045,NA
8863044,105.2591975,NA
8863094,102.4342258,NA
8863147,377.5557691,NA
8863238,122.4157259,NA
8863240,378.3456836,NA
8863264,132.9535743,NA
8863276,139.7807184,NA
8863329,100.7229145,NA
8863331,101.755528,NA
8863343,96.21852071,NA
8863355,95.52970049,NA
8863422,98.2473588,NA
8863460,112.331481,NA
8863472,100.0464668,NA
8863484,102.7033523,NA
8863496,111.0210709,NA
8863537,374.7522794,NA
8863551,375.2829442,NA
8863563,369.9987216,NA
8863575,361.8384577,NA
8863587,371.2289128,NA
8863599,369.9987216,NA
8863604,102.9231954,NA
8863628,112.331481,NA
8863630,120.6194425,NA
8863642,100.6020044,NA
8863666,113.6820513,NA
8863692,369.9987216,NA
8863707,372.6443499,NA
8863719,370.7821984,NA
8863733,112.331481,NA
8863769,102.1725495,NA
8863783,116.3657219,NA
8863836,119.6757917,NA
8863848,115.7016836,NA
8863850,118.3500713,NA
8863941,134.7495465,NA
8863953,134.7495465,NA
8863965,134.7495465,NA
8863977,135.9548828,NA
8864000,373.9688027,NA
8864012,120.3378398,NA
8864024,102.4342258,NA
8864036,102.4342258,NA
8864048,115.3810937,NA
8864062,113.8863438,NA
8864086,268.7271655,NA
8864098,114.3691676,NA
8864103,112.8347319,NA
8864115,114.3691676,NA
8864127,134.0927313,NA
8864139,113.5350301,NA
8864141,117.562107,NA
8864153,113.3991574,NA
8864165,112.8347319,NA
8864177,112.6304538,NA
8864189,119.0212253,NA
8864191,112.9706047,NA
8864206,113.3991574,NA
8864232,113.6820513,NA
8864244,368.9027827,NA
8864256,128.1572998,NA
8864268,174.4649995,NA
8864270,269.804916,NA
8864282,100.5277384,NA
8864294,98.55036351,NA
8864311,98.30775302,NA
8864323,134.0927313,NA
8864335,113.6820513,NA
8864347,114.5050403,NA
8864359,112.6304538,NA
8864385,374.2815922,NA
8864397,369.9987216,NA
8864438,130.2531457,NA
8864440,113.6820513,NA
8864464,114.9863119,NA
8864488,103.2286254,NA
8864490,112.8347319,NA
8864505,113.3991574,NA
8864517,111.0455967,NA
8864529,113.3991574,NA
8864531,113.8179241,NA
8864543,113.6820513,NA
8864555,112.8347319,NA
8864567,374.4216805,NA
8864579,113.3991574,NA
8864581,113.3991574,NA
8864593,271.2859437,NA
8864608,112.9706047,NA
8864610,99.07645661,NA
8864622,101.6236773,NA
8864634,269.7998881,NA
8864646,374.773754,NA
8864660,115.7016836,NA
8864725,360.1200232,NA
8864737,120.6439413,NA
8864751,109.3139704,NA
8864763,109.0881614,NA
8864775,372.4482236,NA
8864816,116.1049773,NA
8864830,100.2596087,NA
8864854,354.580082,NA
8864866,114.3691676,NA
8864892,111.5787567,NA
8864907,99.4952233,NA
8864919,114.3691676,NA
8864921,101.75955,NA
8864933,98.51203117,NA
8864945,113.2380256,NA
8864957,113.8179241,NA
8864969,103.6931916,NA
8864971,112.8347319,NA
8864983,115.0990587,NA
8864995,134.0927313,NA
8865004,134.0927313,NA
8865016,113.6820513,NA
8865028,119.5735676,NA
8865030,101.75955,NA
8865042,110.7700884,NA
8865054,112.9706047,NA
8865078,131.8848077,NA
8865080,130.2531457,NA
8865092,132.2364171,NA
8865107,112.8347319,NA
8865121,120.2024691,NA
8865145,374.2051181,NA
8865157,368.6141457,NA
8865169,119.1757674,NA
8865171,122.4218951,NA
8865183,113.6820513,NA
8865195,112.8347319,NA
8865200,99.35935057,NA
8865212,116.2298401,NA
8865224,114.5823094,NA
8865236,110.7700884,NA
8865248,119.5735676,NA
8865250,114.3691676,NA
8865262,113.6820513,NA
8865274,114.3691676,NA
8865286,101.1069281,NA
8865298,369.9987216,NA
8865303,113.1992275,NA
8865315,112.9706047,NA
8865327,113.6820513,NA
8865339,114.5823094,NA
8865341,111.6661068,NA
8865353,113.6820513,NA
8865365,116.4661681,NA
8865377,112.8347319,NA
8865389,113.6820513,NA
8865391,116.7147876,NA
8865406,119.1173567,NA
8865444,119.1118313,NA
8865456,273.2466698,NA
8865468,129.6529125,NA
8865470,100.6636112,NA
8865482,370.7821984,NA
8865494,101.1443735,NA
8865509,375.538428,NA
8865511,377.8684621,NA
8865535,121.6885852,NA
8865547,276.3049958,NA
8865559,115.0573427,NA
8865561,117.898852,NA
8865573,115.3971816,NA
8865585,369.9987216,NA
8865614,378.3392459,NA
8865640,387.8662692,NA
8865652,377.5557691,NA
8865676,374.4216805,NA
8865688,368.6141457,NA
8865705,373.8517933,NA
8865872,121.602681,NA
8865884,135.9387634,NA
8865937,128.4928453,NA
8865949,134.9721049,NA
8865951,134.9721049,NA
8865963,93.55495626,NA
8865987,137.0975298,NA
8865999,143.9246738,NA
8866008,96.88131954,NA
8866022,96.88131954,NA
8866137,117.384554,NA
8866151,110.7630541,NA
8866163,116.1757876,NA
8866187,102.2634181,NA
8866230,372.4399363,NA
8866242,373.6592472,NA
8866254,120.3639002,NA
8866280,117.574931,NA
8866321,108.2020938,NA
8866333,102.5452838,NA
8866345,120.7952797,NA
8866395,134.5332206,NA
8866400,122.506591,NA
8866412,373.2234131,NA
8866424,118.6698711,NA
8866448,119.7930239,NA
8866474,119.7930239,NA
8866503,119.7930239,NA
8866527,118.9858716,NA
8866539,118.8688622,NA
8866541,116.2313191,NA
8866553,116.1757876,NA
8866577,116.3569742,NA
8866589,91.99938463,NA
8866591,91.99938463,NA
8866618,111.7387375,NA
8866620,101.0205579,NA
8866632,110.6489356,NA
8866644,104.0955101,NA
8866656,98.22569025,NA
8866668,95.52970049,NA
8866670,95.52970049,NA
8866682,133.7084767,NA
8866694,132.8324537,NA
8866711,136.3297043,NA
8866723,114.3630624,NA
8866735,116.9246137,NA
8866747,128.0220143,NA
8866759,128.0220143,NA
8866761,102.7012363,NA
8866773,128.3960158,NA
8866785,128.3960158,NA
8866802,130.2981534,NA
8866814,130.2981534,NA
8866826,101.9443725,NA
8866838,181.4028074,NA
8866840,95.52970049,NA
8866852,134.9721049,NA
8866890,143.9136324,NA
8866931,142.8643909,NA
8866943,137.7485581,NA
8866967,119.1183163,NA
8867026,143.0486508,NA
8867040,130.181144,NA
8867052,130.181144,NA
8867064,109.3139704,NA
8867088,109.0881614,NA
8867143,117.419698,NA
8867155,107.4082442,NA
8867179,106.9859036,NA
8867181,105.0408426,NA
8867208,103.2080826,NA
8867210,91.67113618,NA
8867222,104.0955101,NA
8867258,101.2658811,NA
8867301,135.4536813,NA
8867337,118.0158613,NA
8867349,118.6698711,NA
8867351,118.9858716,NA
8867399,377.5557691,NA
8867430,103.0705705,NA
8867442,137.0975298,NA
8867492,118.9858716,NA
8867519,117.898852,NA
8867533,115.6794469,NA
8867545,113.3991574,NA
8867569,118.8688622,NA
8867583,119.7930239,NA
8867612,116.1757876,NA
8867648,118.6698711,NA
8867674,119.7930239,NA
8867715,103.5761512,NA
8867727,372.4399363,NA
8867753,118.0158613,NA
8867777,100.9386081,NA
8867818,372.6443499,NA
8867870,378.57091,NA
8867882,372.5633083,NA
8867894,372.5633083,NA
8867909,373.6592472,NA
8867911,372.5633083,NA
8867947,197.7019986,NA
8867961,378.3456836,NA
8867973,125.2999696,NA
8868068,134.7495465,NA
8868202,116.2313191,NA
8868214,113.3991574,NA
8868226,100.7900802,NA
8868238,118.9858716,NA
8868264,120.6211495,NA
8868276,124.333983,NA
8868290,118.0158613,NA
8868317,118.8230137,NA
8868331,118.9858716,NA
8868343,138.6566837,NA
8868410,118.0158613,NA
8868422,118.0158613,NA
8868460,118.3860384,NA
8868472,197.9810665,NA
8868484,374.9445643,NA
8868496,129.4712239,NA
8868537,109.9866065,NA
8868563,141.2817895,NA
8868575,141.2817895,NA
8868628,115.5885818,NA
8868745,113.3991574,NA
8868771,118.9858716,NA
8868783,102.8074476,NA
8868795,119.7930239,NA
8868800,100.1699046,NA
